Batch,Photoperiod,Time,Genotype,Starch,Maltose,Sucrose,Fructose,Glucose,Fumarate,Malate
12,LD,0,wt,8.081271355,0.149193262,1.589166568,0.121084706,0.389989158,1.505117055,0.82547657
12,LD,0,wt,5.19403897,0.081972186,1.155896562,0.09958474,0.436365685,1.193213491,0.677673419
12,LD,0.041666667,wt,8.798371229,0.016866679,1.877755806,0.368435204,0.807151819,1.799957821,1.296256709
12,LD,0.041666667,wt,12.49843065,0.028941165,2.400525084,0.386069754,0.792980904,2.011594253,1.554727941
12,LD,0.041666667,wt,7.904990324,0.018264438,1.925611776,0.282205308,0.666769775,1.714395979,1.15443482
12,LD,0.041666667,wt,8.609816353,0.011874049,1.895605163,0.45887067,0.88916794,2.026550391,1.497762212
12,LD,0.041666667,wt,7.813638682,0.017773043,1.759849083,0.374604488,0.764602491,2.032369576,1.36338136
12,LD,0.083333333,wt,6.62459554,0.02019632,1.274964625,0.208527078,0.553743625,1.693023629,1.030078686
12,LD,0.083333333,wt,8.549560259,0.02092234,1.533944346,0.392652649,0.858555798,1.92443176,1.278896678
12,LD,0.083333333,wt,7.831245812,0.020380211,1.554080388,0.341374776,0.810701231,1.744719854,1.152391938
12,LD,0.083333333,wt,6.848262373,0.024771082,1.651345255,0.375429292,0.801123955,1.917970345,1.272394309
12,LD,0.083333333,wt,10.05849797,0.016036415,1.6533305,0.517201628,0.927598647,2.005450367,1.403849081
12,LD,0.166666667,wt,10.70958084,0.012193626,1.682356152,0.30374978,0.833947508,1.899320765,1.218547713
12,LD,0.166666667,wt,12.81,0.020430506,1.496320192,0.324288474,0.728643565,2.230766887,1.151274629
12,LD,0.166666667,wt,10.81374502,0.015931682,1.485013436,0.357289976,0.802085211,1.992311549,1.587757494
12,LD,0.166666667,wt,13.713,0.017448677,1.480342157,0.346594383,0.773534523,2.258186248,1.426282271
12,LD,0.166666667,wt,13.23,0.020018206,1.596300993,0.329103386,0.679604491,2.24913893,1.589539298
12,LD,0.333333333,wt,33.32248521,0.015686072,2.087961919,0.364756109,1.142682679,2.959866356,2.04865917
12,LD,0.333333333,wt,41.91616766,0.019392842,2.14535557,0.542372548,1.379549855,3.503400101,2.015882499
12,LD,0.333333333,wt,43.79117647,0.018113754,1.873787575,0.633924872,1.066499511,3.326860144,1.780668179
12,LD,0.333333333,wt,40.929,0.013455371,1.885477486,0.344134121,0.969201236,3.525393492,2.184435868
12,LD,0.333333333,wt,35.36952191,0.016116732,1.890124974,0.439695939,1.169399766,2.929415115,2.283667613
12,LD,0.5,wt,47.77923387,0.026079267,2.349108832,0.644019548,1.245881559,2.808223789,1.919694544
12,LD,0.5,wt,52.45882353,0.021030193,2.280165051,0.463883992,1.232140209,3.264425123,2.379286551
12,LD,0.5,wt,45.51394422,0.01944725,2.381601637,0.286437593,1.074130057,3.007635955,2.037109182
12,LD,0.5,wt,42.93936382,0.022817868,2.528865709,0.380995531,1.01226677,3.198403696,2.603820134
12,LD,0.5,wt,31.02647059,0.015934679,1.969533763,0.262636859,0.638266742,2.396494545,2.160325243
12,LD,0.625,wt,55.30026669,0.04372098,2.397180783,0.263560451,0.897551696,3.027741646,1.978725667
12,LD,0.625,wt,50.83296709,0.048137753,2.245536878,0.409512436,0.857141813,2.86482077,2.076275676
12,LD,0.625,wt,46.01443703,0.058822343,2.391671976,0.328852469,1.002681148,2.625049817,2.261408641
12,LD,0.625,wt,46.98173118,0.055746071,2.392827635,0.298158691,0.785409679,2.433469681,1.772063489
12,LD,0.625,wt,43.61189208,0.053149853,2.203903783,0.33210069,0.696241238,2.644735465,1.946264237
12,LD,0.666666667,wt,51.67695856,0.090991404,2.513891044,0.314961349,0.823682153,2.904717022,2.019977949
12,LD,0.666666667,wt,43.22896166,0.077354213,2.897244479,0.704042034,1.419002767,2.903764344,2.242197825
12,LD,0.666666667,wt,46.68342607,0.050281852,2.39206478,0.394048817,0.99786206,3.001738951,2.449312712
12,LD,0.666666667,wt,49.44272051,0.049989555,2.615854815,0.55323722,1.400650381,3.145906913,2.370069724
12,LD,0.666666667,wt,54.67473871,0.056179546,2.625363314,0.482948623,1.100688263,3.656735412,2.403085461
12,LD,0.833333333,wt,46.54458921,0.457809683,2.403830418,0.44820301,1.00834422,2.643797186,2.040030101
12,LD,0.833333333,wt,30.69104486,0.327747254,1.946608177,0.332592746,0.701629419,2.681585822,1.9201753
12,LD,0.833333333,wt,34.66908767,0.385799247,2.451919887,0.554785398,1.30700999,2.739539898,1.910964023
12,LD,0.833333333,wt,38.16797318,0.442376724,2.209968441,0.373777971,0.901159914,2.739213387,1.831363968
12,LD,0.833333333,wt,41.54720948,0.549442536,2.145131843,0.228634026,0.877501267,2.815048006,1.969550879
12,LD,0.958333333,wt,39.93949748,0.369263804,1.821393514,0.411600938,0.770617329,3.049832933,1.226371818
12,LD,0.958333333,wt,33.94505593,0.318499506,1.862707582,0.168234601,0.656479844,3.000280716,1.757814037
12,LD,0.958333333,wt,27.96512879,0.347702742,2.050465335,0.265089991,0.805973134,2.88143489,1.957412966
12,LD,0.958333333,wt,31.10386519,0.301298623,1.619419527,0.176879645,0.628640938,2.487647087,1.398677229
12,LD,0.958333333,wt,35.89240243,0.35577214,2.077396441,0.301868023,0.81826546,2.847247167,1.714236059
12,LD,1,wt,24.30401741,0.213236747,2.005949656,0.159414857,0.89659692,2.309962973,1.42098256
12,LD,1,wt,23.7841915,0.275677042,2.007690469,0.258839376,0.73915095,2.458797553,1.64958075
12,LD,1,wt,31.32351717,0.296614443,2.097656747,0.351039961,1.065804543,3.254994189,2.027437425
12,LD,1,wt,21.87786053,0.28467341,1.968005096,0.168157972,0.780071153,2.339394024,1.332190064
12,LD,1,wt,21.78397238,0.275766912,1.932400719,0.229411639,0.937010224,2.184637292,1.473889394
12,LD,0,rb22,32.75078072,0.150257254,1.40735718,0.153601699,0.565634747,2.07991289,1.73293647
12,LD,0,rb22,25.19643703,0.108892536,1.323260353,0.122888863,0.530600951,1.958882155,1.227815451
12,LD,0,rb22,32.45370072,0.129471373,1.644373963,0.34830489,1.117480179,2.446291291,2.247226458
12,LD,0,rb22,28.25446614,0.140652601,1.528537076,0.179786478,0.828225161,2.095008208,2.103114475
12,LD,0,rb22,29.57446799,0.171136185,1.788509401,0.184279365,0.838890997,2.245558878,2.220247775
12,LD,0.041666667,rb22,35.56374912,0.03300521,1.872453229,0.494270227,1.163813603,2.551213217,2.314036684
12,LD,0.041666667,rb22,41.87508388,0.043067017,1.884529109,0.544977403,1.18549439,2.550050122,1.81330347
12,LD,0.041666667,rb22,43.67279461,0.038111231,1.972585829,0.52738133,1.081437213,2.403382907,2.205575995
12,LD,0.041666667,rb22,38.44198982,0.031931207,1.830733061,0.516368529,1.108678325,2.592726019,2.29386126
12,LD,0.041666667,rb22,40.15756449,0.043438724,1.896005728,0.466750202,1.17686137,2.150539646,1.679739289
12,LD,0.083333333,rb22,25.2746042,0.02911965,1.434892846,0.549714058,1.084717838,2.065851319,1.702992183
12,LD,0.083333333,rb22,31.97539452,0.02149485,1.466656484,0.632877538,1.057374529,2.359573284,1.939138818
12,LD,0.083333333,rb22,32.91993603,0.047415075,1.608079059,0.51845434,0.994365772,2.359432126,1.7354969
12,LD,0.083333333,rb22,30.42353033,0.031333572,1.444969051,0.480623614,1.009224593,2.373204204,1.914974336
12,LD,0.083333333,rb22,27.90954274,0.035696196,1.424290897,0.499070959,0.974982738,2.096168306,1.265468817
12,LD,0.166666667,rb22,31.794,0.020764903,1.50195013,0.338837667,0.943956053,2.311256096,2.149618394
12,LD,0.166666667,rb22,31.23235294,0.023596237,1.444504817,0.51960885,0.989341155,2.098884678,1.552219817
12,LD,0.166666667,rb22,32.37673956,0.028878072,1.921494798,0.732535872,1.46263076,2.582388803,2.567184042
12,LD,0.166666667,rb22,29.26056338,0.031841989,1.886916827,0.493938777,1.246957509,2.38538075,1.840815017
12,LD,0.166666667,rb22,30.38385827,0.044476737,1.928541278,0.613318025,1.376237309,2.448231057,2.366355675
12,LD,0.333333333,rb22,47.79166667,0.020130441,1.660964431,0.430476668,1.184770656,2.417439558,2.55009149
12,LD,0.333333333,rb22,48.25,0.017471234,1.662086188,0.305569045,1.32095907,2.39904407,2.732561729
12,LD,0.333333333,rb22,47.41600791,0.022399525,1.669165493,0.640980066,1.411320769,2.539692484,2.366765241
12,LD,0.333333333,rb22,51.15649606,0.019866109,1.51650042,0.459814697,1.176727679,2.657105581,2.299406306
12,LD,0.333333333,rb22,28.4252988,0.010898931,1.511381935,0.261731758,0.857167761,2.743556159,2.217709033
12,LD,0.5,rb22,61.96039604,0.018592505,1.522423225,0.31466917,0.901229391,2.635166431,2.438488084
12,LD,0.5,rb22,64.9260355,0.020164326,1.507121018,0.251716735,0.910682762,2.672164275,2.442777957
12,LD,0.5,rb22,51.59233792,0.017535853,1.735555435,0.282399242,1.166699248,2.542453236,2.714547407
12,LD,0.5,rb22,67.47130389,0.021014488,1.57173727,0.440294197,1.206445281,2.869841808,2.388002559
12,LD,0.5,rb22,60.89496593,0.026927484,1.927821492,0.545279797,1.508905138,2.816264892,2.948754769
12,LD,0.625,rb22,59.73814985,0.050409234,1.769236337,0.957610383,1.601011122,2.846845715,2.399052306
12,LD,0.625,rb22,54.46089903,0.042857735,1.577399283,0.922000616,1.574047786,2.707986268,2.038877839
12,LD,0.625,rb22,47.73015952,0.03271879,1.756524828,0.524690572,1.276607934,2.528331513,2.658711497
12,LD,0.625,rb22,54.55170679,0.043607076,1.86462401,0.634712457,1.476455187,2.65990124,2.727069638
12,LD,0.625,rb22,52.50627206,0.04398249,1.876262477,0.537058453,1.341668952,2.643254767,2.104974218
12,LD,0.666666667,rb22,63.25656218,0.058321947,2.190869228,0.937602429,1.819272674,3.027928036,2.899367464
12,LD,0.666666667,rb22,68.81415647,0.055114806,1.959078463,0.612526876,1.362650318,2.801109721,2.275816247
12,LD,0.666666667,rb22,60.81129026,0.045727347,1.751365423,0.425529225,1.016798272,2.547879895,2.004835821
12,LD,0.666666667,rb22,59.09367872,0.05310488,1.883037057,0.589079036,1.468002686,2.605805584,2.77611208
12,LD,0.666666667,rb22,61.43597095,0.049423427,1.915952222,0.832884933,1.619126882,2.989194673,2.665800919
12,LD,0.833333333,rb22,52.00521817,0.42536687,1.948044008,0.563888738,1.314645309,2.48530316,2.203508535
12,LD,0.833333333,rb22,46.1759192,0.314536933,1.683681968,0.314772779,0.887940575,2.222448431,1.551692391
12,LD,0.833333333,rb22,50.16312308,0.352785807,2.158240782,0.633960232,1.776215856,2.414958503,2.074058264
12,LD,0.833333333,rb22,55.85087792,0.380148554,2.02672537,0.43163982,1.378094091,2.786947576,2.219842445
12,LD,0.833333333,rb22,52.94599218,0.37881603,2.007336856,0.518732158,1.263260572,2.898153269,2.559034495
12,LD,0.958333333,rb22,36.23781823,0.285047556,1.571643154,0.170647036,0.726413712,2.142083865,1.71460607
12,LD,0.958333333,rb22,34.46974216,0.238014297,1.788037885,0.361056814,1.178242899,2.486217189,2.448020317
12,LD,0.958333333,rb22,35.64099925,0.193795215,1.596805177,0.236601483,0.943324262,2.398948652,1.976607412
12,LD,0.958333333,rb22,38.14805682,0.17968295,1.591533417,0.181542152,0.760492826,2.183501814,1.674468065
12,LD,0.958333333,rb22,35.05405025,0.219982432,1.552003777,0.186063122,0.83270415,2.123202624,1.756961012
12,LD,1,rb22,40.70232358,0.282507813,2.015301195,0.264434395,1.204046594,2.393501273,2.158375933
12,LD,1,rb22,40.42901064,0.181747567,1.631170008,0.382073584,1.24145794,2.298647418,2.359023924
12,LD,1,rb22,38.62334609,0.233228141,1.604237452,0.344335191,1.061323819,2.39685311,1.980134404
12,LD,1,rb22,46.2823084,0.224045295,1.936226073,0.410436029,1.28963897,2.45630739,1.944579733
12,LD,1,rb22,39.87349752,0.156409367,1.581877869,0.383132763,1.183883806,2.396348354,2.440985127
12,SD,0,wt,6.484877502,0.028584091,0.684273756,0.070117733,0.392816744,1.44834972,0.370450783
12,SD,0,wt,6.565668335,0.038438837,0.724210315,0.090811702,0.940198461,1.215960014,0.27930397
12,SD,0,wt,6.949663944,0.029566889,0.572534834,0.069595461,0.851052791,1.102564054,0.240174931
12,SD,0,wt,6.100510807,0.034208245,0.6535573,0.089468938,1.086555141,1.303729963,0.355292292
12,SD,0,wt,5.220398619,0.027131097,0.521383152,0.084215858,0.920051341,1.167802507,0.233364669
12,SD,0.041666667,wt,11.1770073,0.002848499,1.934212095,0.23976201,1.580289059,1.789999739,0.419976084
12,SD,0.041666667,wt,12.73607904,0.002203447,1.592005885,0.21543832,1.377506242,1.529771886,0.355416952
12,SD,0.041666667,wt,11.52628878,0.002521146,1.692223851,0.248573831,1.462710801,1.718803312,0.508544535
12,SD,0.041666667,wt,12.19713098,0.006726415,1.859252845,0.207017756,0.790492199,1.716908595,0.623299295
12,SD,0.041666667,wt,12.7832838,0.003099864,1.992523647,0.202272539,1.284933893,1.608788277,0.403705942
12,SD,0.083333333,wt,22.22042487,0.002804291,1.594421547,0.565299451,3.031677851,1.912495508,0.508732881
12,SD,0.083333333,wt,22.77620772,0.003836358,1.306676925,0.535599097,0.803135139,1.843257127,0.658788747
12,SD,0.083333333,wt,20.31979927,0.00343183,1.704937881,0.558901177,3.063731925,1.92686875,0.540865251
12,SD,0.083333333,wt,20.4367112,0.002709085,1.46410756,0.501031486,2.770127665,1.762625219,0.848209651
12,SD,0.083333333,wt,22.08736631,0.00504097,1.506352678,0.528625318,2.898363175,1.888864823,0.669206233
12,SD,0.166666667,wt,45.7282473,0.002623444,1.174081543,0.211256853,2.190882491,2.082502564,0.884750376
12,SD,0.166666667,wt,47.6450164,0.002721452,1.411023283,0.308217291,2.598600432,2.409625197,1.123325334
12,SD,0.166666667,wt,47.79760253,0.003583129,1.467675826,0.25203518,2.02463706,2.088384132,1.051767382
12,SD,0.166666667,wt,46.81955734,0.005292996,1.53677956,0.396409783,1.106747352,2.567790548,1.558591807
12,SD,0.166666667,wt,47.02011304,0.005768246,1.338605171,0.154929719,0.817586303,2.267510399,1.458335329
12,SD,0.291666667,wt,53.11961229,0.004674996,1.400383961,0.158486174,1.743434704,2.361702401,1.330714838
12,SD,0.291666667,wt,55.34056289,0.006236096,1.369020562,0.142256973,1.831185657,2.56900915,1.382137463
12,SD,0.291666667,wt,52.89924503,0.004893485,1.54017106,0.151362264,1.786759327,2.489779403,1.279726236
12,SD,0.291666667,wt,57.05107048,0.003256372,1.353753281,0.121660097,1.54090442,2.309071501,1.161076912
12,SD,0.291666667,wt,58.5047614,0.002005459,0.832589607,0.05486889,0.804760753,1.903898809,1.194321703
12,SD,0.333333333,wt,56.7387928,0.008028755,1.520286464,0.170756152,2.193714574,2.601830593,1.460834234
12,SD,0.333333333,wt,58.70210361,0.098603634,0.090512638,1.123737015,5.886457396,2.506132913,2.308267637
12,SD,0.333333333,wt,58.24704854,0.004839549,1.30723622,0.133333018,1.61834907,2.319036616,1.257019782
12,SD,0.333333333,wt,56.77213477,0.005022284,1.359975432,0.112501571,1.633666943,2.442009474,1.259224284
12,SD,0.5,wt,37.8133975,0.049675122,1.144258085,0.054123496,0.834449594,2.083647625,0.716427476
12,SD,0.5,wt,40.68143584,0.053506814,1.195121064,0.047057851,0.630577117,2.084684949,0.77683821
12,SD,0.5,wt,38.85343014,0.057166368,1.198236077,0.065020643,0.870392693,2.073786485,0.850430338
12,SD,0.5,wt,36.81313144,0.060778226,1.283573808,0.068581657,0.960655598,2.078728123,0.825155668
12,SD,0.5,wt,47.2067521,0.080679196,1.621797344,0.075285593,0.972592713,2.12997996,0.863914614
12,SD,0.666666667,wt,31.98036242,0.047505472,0.91135991,0.047871952,0.661096266,1.248068771,0.398425571
12,SD,0.666666667,wt,35.52313613,0.075041446,1.192355945,0.077019391,0.90224769,1.735818896,0.612666686
12,SD,0.666666667,wt,35.85106927,0.074225647,1.242774488,0.062833618,0.918742137,1.630391997,0.758860164
12,SD,0.666666667,wt,33.43509465,0.066529024,1.146921577,0.070811268,1.019230615,1.627710924,0.39621768
12,SD,0.666666667,wt,33.96766947,0.06981309,1.444803617,0.04694271,0.349574452,1.87776165,0.536607732
12,SD,0.833333333,wt,17.36588957,0.046560979,0.866720738,0.055844017,1.047931881,1.453193138,0.278819287
12,SD,0.833333333,wt,18.6425276,0.061286821,1.126658266,0.172025151,0.622852681,1.68882729,0.63511032
12,SD,0.833333333,wt,16.46237521,0.047168734,1.055896213,0.117747491,0.373747157,1.563131627,0.570195333
12,SD,0.833333333,wt,20.15937975,0.048802675,1.267431909,0.091430093,1.557424861,1.509372078,0.386668357
12,SD,0.833333333,wt,18.88493417,0.050825275,1.07167478,0.05970138,1.149673862,1.47891969,0.338809962
12,SD,0.958333333,wt,8.118440018,0.022927062,0.573604418,0.058672198,0.160301841,0.799447391,0.247333419
12,SD,0.958333333,wt,8.426125539,0.042178614,0.891225378,0.050394125,0.979608183,1.146213063,0.317908676
12,SD,0.958333333,wt,7.072526943,0.036591121,0.722584511,0.091371525,1.179938992,1.179586155,0.335183123
12,SD,0.958333333,wt,8.62057459,0.034796948,0.70396111,0.035012574,0.850047109,0.948860009,0.260247212
12,SD,0.958333333,wt,8.129093468,0.039788569,0.957584457,0.122209385,0.379148496,1.294703255,0.374532622
12,SD,1,wt,5.563146193,0.02805387,0.754382456,0.065339113,1.212180248,1.356494704,0.29294201
12,SD,1,wt,5.391152891,0.024629772,0.784145528,0.053525438,1.041525671,1.231530709,0.265586425
12,SD,1,wt,5.303360203,0.022994885,0.638259854,0.037711996,0.98026218,1.266829896,0.419792676
12,SD,1,wt,5.466308249,0.030727249,0.722091415,0.049438837,1.059079888,1.187063203,0.248021977
12,SD,1,wt,6.896298374,0.027609544,0.65591056,0.033376114,0.86520662,1.20692191,0.339068452
12,SD,0,rb22,13.53465728,0.033700929,0.80924456,0.033756934,0.351398865,1.74731435,0.78127701
12,SD,0,rb22,15.06660584,0.03261502,0.63261748,0.035605358,0.603161698,1.323086951,0.480298655
12,SD,0,rb22,11.37819343,0.027975291,0.568412128,0.037908715,0.664639425,1.28418026,0.353475237
12,SD,0,rb22,11.60173358,0.025728929,0.536825151,0.028606918,0.490750683,1.099164073,0.362193552
12,SD,0,rb22,13.48408496,0.031187943,0.598035304,0.032817806,0.560971696,1.07791713,0.59054044
12,SD,0.041666667,rb22,31.28239321,0.003746875,1.536451415,0.567706708,2.656543085,1.887281805,1.059731337
12,SD,0.041666667,rb22,30.90243718,0.003608894,1.719683091,0.648685603,3.237976748,1.864150042,1.103485251
12,SD,0.041666667,rb22,33.26490268,0.003668169,1.527026292,0.522184037,2.515707393,1.755203259,0.757460727
12,SD,0.041666667,rb22,28.53136655,0.003115747,1.592521111,0.561423143,2.494408858,1.799142508,0.928377701
12,SD,0.041666667,rb22,28.48909845,0.003658927,1.483161932,0.589895303,2.791049528,1.839770055,0.711055747
12,SD,0.083333333,rb22,28.35524207,0.001940881,1.0833522,0.535978795,2.773984711,1.710818727,0.878952286
12,SD,0.083333333,rb22,29.02452394,0.002205855,1.137630091,0.534924785,2.990453257,1.847853405,0.826814434
12,SD,0.083333333,rb22,30.69772863,0.001742579,1.224827259,0.622586793,3.342694343,1.755215021,0.987101311
12,SD,0.083333333,rb22,28.24013087,0.010025838,1.270977421,0.692365926,3.074076913,1.96071072,1.170726428
12,SD,0.083333333,rb22,41.13072514,0.002835406,1.262317635,0.672086973,3.207151517,1.852057244,0.964831749
12,SD,0.166666667,rb22,55.7511541,0.003511939,0.861452634,0.502377566,2.725810145,1.960503063,1.193218525
12,SD,0.166666667,rb22,56.97828826,0.00313969,1.157116936,0.635356182,4.074731522,2.145967106,1.351990767
12,SD,0.166666667,rb22,57.11909934,0.0027511,1.087515125,0.501357518,2.842927475,1.928551895,1.232492576
12,SD,0.166666667,rb22,48.48682886,0.008448246,1.241118366,0.604483935,1.228959513,2.178190267,1.709462978
12,SD,0.166666667,rb22,47.93380281,0.008491435,1.143800642,0.594577577,3.500572581,1.99609603,1.20504802
12,SD,0.291666667,rb22,58.87077735,0.003026841,0.978654027,0.234792506,2.397099991,1.991944456,1.219623152
12,SD,0.291666667,rb22,58.34953433,0.003055362,1.091360767,0.245324172,2.623677338,2.188342599,1.525226306
12,SD,0.291666667,rb22,57.6590073,0.004120283,1.146841155,0.26960961,2.923476874,2.137792382,1.736116791
12,SD,0.291666667,rb22,67.53888701,0.009473839,1.537088174,0.381959368,1.437194779,3.213789132,3.271804707
12,SD,0.291666667,rb22,67.16061742,0.007313831,1.311684379,0.395912747,1.150891303,2.706471742,2.410379422
12,SD,0.333333333,rb22,64.88326827,0.003883975,0.937260202,0.134964304,0.978900089,2.147930719,1.997329711
12,SD,0.333333333,rb22,67.40472839,0.003643633,1.068323233,0.233218969,2.919526725,2.324428398,1.666849751
12,SD,0.333333333,rb22,66.30668052,0.004214424,1.155655269,0.225886138,3.596451908,2.347012783,2.073797632
12,SD,0.333333333,rb22,56.582025,0.003770322,0.861235969,0.199391123,2.357156036,2.093090159,1.624791812
12,SD,0.333333333,rb22,62.56715391,0.003070506,1.005399021,0.218165931,3.094490619,2.353046096,1.858288169
12,SD,0.5,rb22,53.15281137,0.053140462,0.826426674,0.096005117,1.056338284,2.055473352,1.2721696
12,SD,0.5,rb22,59.50926174,0.072655913,1.187969803,0.090472602,0.412352719,2.265341561,1.978188594
12,SD,0.5,rb22,55.83268505,0.051633636,0.918013231,0.072302206,1.066577592,1.960901433,1.296039705
12,SD,0.5,rb22,55.132678,0.051946549,0.828469014,0.093092678,1.0889462,1.907724986,1.367428021
12,SD,0.5,rb22,55.52662424,0.072377456,1.120179896,0.116792497,1.552688788,2.18386537,1.297495605
12,SD,0.666666667,rb22,43.01629766,0.069537322,1.002233644,0.081199675,1.251674544,1.987196961,1.266441724
12,SD,0.666666667,rb22,45.68650352,0.062893028,0.986804326,0.064324956,1.015668025,1.774102406,0.892337246
12,SD,0.666666667,rb22,42.79922404,0.055818838,0.95119302,0.048161332,0.859872585,1.797791549,0.92045462
12,SD,0.666666667,rb22,38.00118955,0.060376675,1.024108492,0.05218599,0.791232038,1.731786254,0.651233892
12,SD,0.666666667,rb22,38.13330669,0.055263409,0.953185975,0.075858962,1.089619796,1.830426914,1.13722217
12,SD,0.833333333,rb22,24.06674922,0.043805397,0.725594925,0.05378606,0.809657517,1.304326127,0.591346494
12,SD,0.833333333,rb22,26.3021256,0.041395682,0.63712641,0.042769318,0.693127789,1.373307729,0.430472476
12,SD,0.833333333,rb22,26.96360172,0.050884535,0.7870826,0.049023613,0.819195959,1.543145876,0.490919475
12,SD,0.833333333,rb22,24.91373127,0.055565603,0.895747306,0.064383217,0.976035464,1.627838372,0.588386821
12,SD,0.833333333,rb22,23.82583225,0.046271649,0.769263623,0.05104994,0.744803025,1.586746906,0.670895047
12,SD,0.958333333,rb22,15.95631079,0.042829367,0.684234163,0.048184967,0.737967747,1.212996646,0.438210699
12,SD,0.958333333,rb22,16.75774884,0.030875879,0.641244,0.039789954,0.734370061,1.224266354,0.38270996
12,SD,0.958333333,rb22,14.60597564,0.034005043,0.760855452,0.060598301,0.93869751,1.450425798,0.514107062
12,SD,0.958333333,rb22,15.80537271,0.036376104,0.715187849,0.042848341,0.794936977,1.323976428,0.418277223
12,SD,0.958333333,rb22,16.36651735,0.039541726,0.682794265,0.053195743,0.92208725,1.420592934,0.402473768
12,SD,1,rb22,19.16403424,0.041495123,0.743723304,0.046794205,0.767434261,1.553227906,0.704021628
12,SD,1,rb22,18.86155794,0.041384823,0.853480741,0.0423357,0.468437342,1.855286956,1.020509803
12,SD,1,rb22,17.72211841,0.038270445,0.822583181,0.087067112,0.309773417,1.639202271,0.68424964
12,SD,1,rb22,16.86642425,0.035948179,0.689641607,0.035280394,0.624641697,1.503084542,0.874555764
12,SD,1,rb22,17.24114918,0.055603119,0.763302632,0.051034214,0.809052723,1.430237282,0.440366359
13,LD,0,wt,9.116630349,0.128849467,0.962879657,0.161254065,0.523955937,1.269457034,0.823187403
13,LD,0,wt,8.373983495,0.107659908,0.995697021,0.167071012,0.637075463,1.299291033,0.850895015
13,LD,0,wt,9.230156309,0.132182297,1.10742513,0.197095326,0.687232642,1.310418591,0.810083132
13,LD,0,wt,7.826155183,0.152749761,1.172858586,0.309968317,0.783609333,1.261862181,0.643905051
13,LD,0,wt,5.845631429,0.077233133,0.997792978,0.201206562,0.729391797,1.199970435,0.83380203
13,LD,0.041666667,wt,10.84051426,0.031069988,1.367966135,0.421521569,0.873934779,1.525342045,0.711958009
13,LD,0.041666667,wt,7.323518194,0.015329137,1.14253384,0.498584305,0.637066423,1.584917122,1.082448391
13,LD,0.041666667,wt,9.609286907,0.011265751,1.184861284,0.364948828,0.732294733,1.54065831,0.979979925
13,LD,0.041666667,wt,9.468364795,0.014800948,1.281716346,0.332024947,0.75559845,1.618002035,1.02219487
13,LD,0.041666667,wt,9.075891858,0.025998221,1.167279366,0.400967237,0.617887319,1.46486201,0.882785577
13,LD,0.083333333,wt,9.828937802,0.02700708,1.269253539,0.622309582,0.898258995,1.864052643,1.195175166
13,LD,0.083333333,wt,9.94419503,0.016106938,1.212475482,0.362981566,0.914935964,1.482358816,0.742136077
13,LD,0.083333333,wt,12.0393476,0.026200474,1.193735305,0.496484851,0.708722156,1.652047412,0.900412654
13,LD,0.083333333,wt,11.01166025,0.01639444,1.040721749,0.406410428,0.728677473,1.539776073,0.885099108
13,LD,0.166666667,wt,13.32115498,0.008650462,1.067450429,0.251470859,0.740268108,1.308045533,0.531546327
13,LD,0.166666667,wt,14.3749009,0.019571372,1.221368084,0.466913215,0.898419815,1.758453615,1.188587521
13,LD,0.166666667,wt,21.9523347,0.017050296,0.960102145,0.391547609,0.665039916,1.783495992,1.189329131
13,LD,0.166666667,wt,8.310086337,0.025568535,1.200548163,0.535398172,0.800834716,1.710935434,1.128706155
13,LD,0.166666667,wt,15.89517594,0.019039688,1.125767119,0.491284615,0.765007872,1.707388701,0.932352955
13,LD,0.333333333,wt,23.88584793,0.013654204,1.037487109,0.34868203,0.628437807,1.679965128,0.983138619
13,LD,0.333333333,wt,24.67709755,0.010945811,0.903879866,0.165891382,0.456783565,1.754864908,1.15431876
13,LD,0.333333333,wt,26.66237005,0.010192282,1.095830207,0.224516988,0.692761905,1.733466943,1.015417145
13,LD,0.333333333,wt,33.22452771,0.014016808,1.14694171,0.249944522,0.694230844,1.940407176,1.277413928
13,LD,0.333333333,wt,36.72011223,0.013671814,1.159381566,0.273855299,0.626165736,1.787902012,1.108340867
13,LD,0.5,wt,26.65788844,0.023570613,1.251826715,0.328973919,0.70752166,1.667327222,1.177693514
13,LD,0.5,wt,38.40096244,0.015103946,1.331674888,0.233358189,0.788901845,2.110474645,1.716440205
13,LD,0.5,wt,40.30013326,0.021100635,1.102454005,0.307539931,0.559944484,1.87732331,1.104728181
13,LD,0.5,wt,45.61353804,0.02796107,1.476041362,0.377831613,0.738362098,1.846396316,1.075845024
13,LD,0.5,wt,30.43508698,0.021218087,1.379649663,0.286764793,0.913232516,2.015248175,1.478940957
13,LD,0.625,wt,40.0676803,0.048298897,1.379989296,0.362991381,0.78566209,1.942933933,1.27392181
13,LD,0.625,wt,41.87278589,0.050237495,1.434684212,0.383496675,0.839129409,1.950887393,1.165122747
13,LD,0.625,wt,39.04434073,0.030052456,1.332415918,0.204438544,0.628227716,2.243572822,2.439866665
13,LD,0.625,wt,49.00820458,0.055193504,1.256982506,0.681817377,0.78215453,2.088746478,1.131071426
13,LD,0.625,wt,48.69566359,0.054484545,1.38203052,0.285535033,0.591566488,1.903976492,1.117753696
13,LD,0.666666667,wt,12.40189228,0.029145104,1.137742339,0.29514665,0.63586196,1.706149941,1.343048641
